id,name
60837,Darkheart Thicket
60831,Halls of Valor
60828,Maw of Souls
60825,Neltharion's Lair
60822,Vault of the Wardens
60847,Heroic: Assault on Violet Hold
60835,Heroic: Black Rook Hold
60838,Heroic: Darkheart Thicket
60820,Heroic: Eye of Azshara
60832,Heroic: Halls of Valor
60829,Heroic: Maw of Souls
60826,Heroic: Neltharion's Lair
60823,Heroic: Vault of the Wardens
60848,Mythic: Assault on Violet Hold
60836,Mythic: Black Rook Hold
60845,Mythic: Court of Stars
60839,Mythic: Darkheart Thicket
60821,Mythic: Eye of Azshara
60833,Mythic: Halls of Valor
60830,Mythic: Maw of Souls
60827,Mythic: Neltharion's Lair
60842,Mythic: The Arcway
60824,Mythic: Vault of the Wardens
61177,Galactic Marshal: Midnight Season 1
61178,Galactic Warlord: Midnight Season 1
61225,Investigating the Rise
61226,Uprising
61227,Entering the Void
61228,Embracing the Void
61229,Dedication in the Void
61230,Remains in the Rise
61231,Midnight Loot
61232,Midnight Treasures
60859,The Emerald Nightmare
61339,Putting the Finite in Infinite
61604,Mythic: Eco-Dome Al'dani Guild Run
61605,Mythic: Den of Nalorakk Guild Run
61606,The Voidspire Guild Run
61607,Heroic: The Voidspire Guild Run
61608,Mythic: Crown of the Cosmos Guild Run
61591,Keystone Victor: Algeth'ar Academy
61592,Keystone Victor: Pit of Saron
61593,Keystone Victor: Seat of the Triumvirate
61594,Keystone Victor: Skyreach
61589,Keystone Victor: Nexus-Point Xenas
61590,Keystone Victor: Windrunner Spire
61103,Sojourner of Azsuna
61104,Sojourner of Highmountain
61105,Sojourner of Stormheim
61106,Sojourner of Val'Sharah
61107,Sojourner of Suramar
61108,Lorerunner of Azsuna
61109,Lorerunner of Highmountain
61110,Lorerunner of Stormheim
61111,Lorerunner of Val'Sharah
61112,Lorerunner of Suramar
61179,Galactic Legend: Midnight Season 1
61091,Midnight Safari
61094,Old World Family Battler
61234,Hunt in the Night
61238,Midnight Bounty
61609,March on Quel'Danas Guild Run
61610,Heroic: March on Quel'Danas Guild Run
61615,Mythic: Magisters' Terrace Guild Run
61616,Mythic: Maisara Caverns Guild Run
61617,Mythic: Murder Row Guild Run
61618,Mythic: Nexus-Point Xenas Guild Run
61452,Sojourner of Zul'Aman
61453,Making an Amani Out of You
61180,Galactic Gladiator: Midnight Season 1
61181,Combatant I: Midnight Season 1
61182,Combatant II: Midnight Season 1
62518,Cosmic Exterminator
61267,Keystone Hero: Magisters' Terrace
61268,Keystone Hero: Nexus-Point Xenas
61269,Keystone Hero: Maisara Caverns
61611,Mythic: Midnight Falls Guild Run
61612,Chimaerus the Undreamt God Guild Run
61613,Heroic: Chimaerus the Undreamt God Guild Run
61430,Crunching for Cultists
61183,Challenger I: Midnight Season 1
61184,Challenger II: Midnight Season 1
61185,Rival I: Midnight Season 1
61186,Rival II: Midnight Season 1
61187,Duelist: Midnight Season 1
61188,Gladiator: Midnight Season 1
61190,Legend: Midnight Season 1
61194,Strategist: Midnight Season 1
61195,Hero of the Alliance: Galactic
61196,Hero of the Horde: Galactic
61308,Score a Decor
61309,Amateur Antiquarian
61310,Casual Collector
61311,Ready to Remodel
61270,Keystone Hero: Seat of the Triumvirate
61271,Keystone Hero: Pit of Saron
61272,Keystone Hero: Skyreach
61614,Mythic: Chimaerus the Undreamt God Guild Run
61619,Mythic: The Blinding Vale Guild Run
61620,Mythic: Voidscar Arena Guild Run
61621,Mythic: Windrunner Spire Guild Run
61622,Hall of Fame: Crown of the Cosmos
61623,Hall of Fame: Midnight Falls
61624,Ahead of the Curve: Crown of the Cosmos
61625,Cutting Edge: Crown of the Cosmos
61626,Ahead of the Curve: Midnight Falls
61627,Cutting Edge: Midnight Falls
61683,Entering Battle
62262,Silvermoon Court Champion
62263,Amani Tribe Champion
62264,Hara'ti Champion
62265,The Singularity Champion
62267,A Most Violent Loa
61233,Midnight Season 1: Resilient Keystone 12
61235,Midnight Season 1: Resilient Keystone 13
61259,Umbral Hero: Midnight Season One
61312,Center Stager
61313,Well-Travelled Collection
61314,Furniture Historian
61315,Array of Antiquities
61316,Custom Cabinets
61317,Domicile Designer
61318,Fully Furnished
61323,Legionslayer V
61366,The Voidspire
61367,March on Quel'Danas
61368,Heroic: The Voidspire
61369,Heroic: March on Quel'Danas
61370,Mythic: The Voidspire
61371,Mythic: March on Quel'Danas
61372,Mythic: Imperator Averzian
61373,Mythic: Vorasius
61374,Mythic: Fallen-King Salhadaar
61375,Mythic: Vaelgor & Ezzorak
61376,Mythic: Lightblinded Vanguard
61377,Mythic: Crown of the Cosmos
61378,"Mythic: Belo'ren, Child of Al'ar"
61379,Mythic: Midnight Falls
61380,Glory of the Midnight Raider
61381,Eggsistential Crisis
61684,Progressing in Battle
61685,Proficient in Battle
61686,Expert in Battle
61687,Champion in Battle
61688,Master in Battle
61236,Midnight Season 1: Resilient Keystone 14
61237,Midnight Season 1: Resilient Keystone 15
61342,Buddy System IX
61346,"We Will, In Fact, See It Again"
61394,Master of the Turbulent Timeways IV
61218,The Wardens
61440,Thalassian Polymath
61438,Thalassian Profession Master
61439,Thalassian Artisan
61441,Working WAY Past Midnight
61451,Worldsoul-Searching
61707,Delver of the Depths: Midnight
61708,Delver of the Depths II: Midnight
61709,Delver of the Depths III: Midnight
61710,Delver of the Depths IV: Midnight
61239,Midnight Season 1: Resilient Keystone 16
61240,Midnight Season 1: Resilient Keystone 17
61443,Galactic Weapons of Conquest
61446,Slayer's Mastery
61447,Partake in the Rise
61448,Frequent the Rise
61449,Customary Rise
61450,Galactic Gladiator's Goredrake
61454,Falling Between The Quacks
61464,Spark in the Night
61467,Lorewalking: The Elves of Quel'Thalas
61507,A Bloody Song
61706,Herald of the Goddess
61711,Midnight Delver Damage Dealer
61712,Midnight Delver Damage Dealer II
61713,Midnight Delver Damage Dealer III
61714,Midnight Delver Healer
61093,Flawless Transaction
61241,Midnight Season 1: Resilient Keystone 18
61242,Midnight Season 1: Resilient Keystone 19
61401,Heroic Edition: Lightwing Dragonhawk
61402,Epic Edition: Voidlight Surger
61465,Spark in the Night
61262,Keystone Hero: Windrunner Spire
61715,Midnight Delver Healer II
61716,Midnight Delver Healer III
61717,Midnight Delver Tank
61718,Midnight Delver Tank II
61243,Midnight Season 1: Resilient Keystone 20
61244,Midnight Season 1: Resilient Keystone 21
61498,Ready for Midnight
61508,Voidscar Arena
61509,Heroic: Voidscar Arena
61510,Mythic: Voidscar Arena
61514,It's Treason Then
61053,Legionslayer III
61054,Heroic Broken Isles World Quests III
61055,Power of the Obelisks III
61056,Heroic Broken Isles World Quests II
61057,Heroic Broken Isles World Quests I
61058,Legionslayer II
61059,Legionslayer I
61060,Power of the Obelisks II
61061,Power of the Obelisks I
61070,Heroic Broken Isles World Quests IV
61071,Legionslayer IV
61072,Power of the Obelisks IV
61073,Heroic Legion Remix Dungeoneer
61074,Mythic Legion Remix Dungeoneer
60849,Cathedral of Eternal Night
61075,Heroic Legion Remix Raider
61076,Broken Isles World Bosses
61077,Argus Invasion Point Bosses
61078,Mythic Legion Remix Raids
61079,Heroic Legion Remix Raids
60855,Mythic: Return to Karazhan
60851,Mythic: Cathedral of Eternal Night
60853,Mythic: Seat of the Triumvirate
61080,Broken Shore World Bosses
61854,The Midnight Explorer
61855,Explore Eversong Woods
61856,Explore Zul'Aman
61857,Explore Voidstorm
61859,Midnight Flight Master
61958,Focused Target
61959,Focused Target
62107,Mandatory Training
62108,Training with Patience
62109,Training with Patience
62111,Boots on the Ground: Arathi Basin
62112,Boots on the Ground: Battle for Gilneas
62113,Boots on the Ground: Silvershard Mines
62114,Learning the Landscape: Arathi Basin
62115,Learning the Landscape: Battle for Gilneas
62116,Learning the Landscape: Silvershard Mines
61874,The Unbound Tank
61875,The Unbound Healer
61876,The Unbound Damage Dealer
61877,The Unbound Dungeon Master
62383,Gotta Hunt Them All
61911,"Ready, Set, Snap!"
62105,Lysikas Would Be Proud
62058,Hungry Hungry Hatchlings
61792,"T-A-G that spells ""Gotcha!"""
61793,Deployed to the Void
62153,Prey: Insane Inventors (Hard)
62154,Prey: A Different Kind of Void (Hard)
62155,Prey: Ethereal Assassins (Hard)
62156,Prey: Anger Management (Hard)
62157,Prey: Sadistic Shamans (Hard)
62158,Prey: The Fallen Farstriders (Hard)
62159,Prey: Bloody Green Thumbs (Hard)
62160,Prey: Blinded By The Light (Hard)
62161,Prey: Outsmarting the Schemers (Hard)
62162,Prey: Dominating the Void (Hard)
62163,Prey: Chasing Death (Hard)
62164,Prey: No Rest for the Wretched (Hard)
62165,Prey: A Thorn in the Side (Hard)
62166,Prey: Breaking the Blade (Hard)
62167,Prey: Mad Magisters (Nightmare)
62168,Prey: Insane Inventors (Nightmare)
62169,Prey: A Different Kind of Void (Nightmare)
62173,Prey: Ethereal Assassins (Nightmare)
62174,Prey: Anger Management (Nightmare)
62175,Prey: Sadistic Shamans (Nightmare)
62176,Prey: The Fallen Farstriders (Nightmare)
62177,Prey: Bloody Green Thumbs (Nightmare)
62178,Prey: Blinded By The Light (Nightmare)
61681,Abundance: You Should See Him in a Crown
61892,The Shadow Enclave Discoveries
61893,Parhelion Plaza Discoveries
61894,Collegiate Calamity Discoveries
61895,The Darkway Discoveries
61896,Twilight Crypts Discoveries
61897,The Grudge Pit Discoveries
61898,The Gulf of Memory Discoveries
61899,Sunkiller Sanctum Discoveries
61900,Shadowguard Point Discoveries
61901,Midnight: Leave No Treasure Unfound
61906,Glory of the Midnight Delver
61565,War Within Dungeon Hero
61566,Glory of the War Within Hero
61567,Midnight Dungeon Hero
61568,Glory of the Midnight Hero
62179,Prey: Outsmarting the Schemers (Nightmare)
62180,Prey: Dominating the Void (Nightmare)
62181,Prey: Chasing Death (Nightmare)
62182,Prey: No Rest for the Wretched (Nightmare)
62183,Prey: A Thorn in the Side (Nightmare)
62184,Prey: Breaking the Blade (Nightmare)
62324,Abundance: Loa of all Trades
62325,Abundance: Treasures Aplenty
62326,Abundance: Golden Opportunities
62329,Abundance: Squash the Competition
62330,Abundance: One Bite at a Time
62331,Abundance: Drops of Prosperity
62332,Abundance: Dundun's Favored
62333,Abundance: Harvester
62336,Abundance: Contributor
62337,Abundance: Professional
62338,Abundance: Artisan
62339,Abundance: Gambler
62340,Abundance: Investor
62341,Abundance: Ain't Dun Till It's Dun
62342,Abyss Anglers: The Finest of Fish
62343,Abyss Anglers: Myths from Beneath
61960,Treasures of Eversong Woods
61961,Runestone Rush
62357,Classically Trained Lumberjack
62358,Outlandish Lumberjack
62359,Wrathful Lumberjack
62360,Cataclysmic Lumberjack
62361,Mist-Shrouded Lumberjack
62362,Lumberjack Warlord
62363,Legion Lumberjack
62364,Azeroth's Lumberjack
62365,Shadowy Lumberjack
62366,Draconic Lumberjack
62369,The Lumberjack Within
62370,Midnight Lumberjack
61635,Voidspire: Weapons of the Void
61636,Voidspire: Fanatics of the Light
61637,Voidspire: Crown of the Cosmos
61638,Den of Nalorakk
61639,Maisara Caverns
61640,Nexus-Point Xenas
61641,The Blinding Vale
61642,Heroic: Den of Nalorakk
61643,Mythic: Den of Nalorakk
61644,Heroic: Maisara Caverns
61645,Mythic: Maisara Caverns
61646,Heroic: Nexus-Point Xenas
61647,Mythic: Nexus-Point Xenas
61648,Heroic: The Blinding Vale
61649,Mythic: The Blinding Vale
61839,Midnight Pathfinder
61916,Rage of the Ren'dorei
61917,"""Hold aggro, I got this"""
62190,Life of the Party
62352,Nothing to See Here
61678,Midnight Superior
61957,Sojourner of Eversong Woods
61679,Midnight Epic
62139,Midnight Hunter
62140,Kitchen Nightmare
62141,"Look, I'm Just Trying To Fish Here"
62142,I Didn't Hear No Bell
62143,Trapped In The Middle With You
62144,Prey: Mad Magisters (Hard)
62189,Mind-Seeker
62371,Couponing for Beginners
62373,Coupon Collector
62374,You Get The Best Deals Anywhere
62375,Buying in Bulk
62376,Extreme Couponing
62377,A Fist Full of Coupons
62378,A Few Coupons More
62291,Voidstorm: The Highest Peaks
62290,Harandar: The Highest Peaks
62103,Insurmountable Collection
62187,Grand Magister's Sommelier
62273,Echoes of Midnight
61860,From The Cradle to the Grave
61943,Abundance: Prosperous Plentitude!
62199,Put a Pin in It
62200,Gnome Alone
62201,The Frog and the Princesses
62202,Spiritpaw Marathon
62188,More Than Just Their Roots
62260,"That's Aln, Folks!"
62351,Preying For Midnight
62106,The Only Winning Move Is Not To Play
62117,Abyss Anglers: Finnow Chum
62118,Abyss Anglers: Plecofin Bait
62119,Abyss Anglers: Murkskimmer Meat
62120,Altar of Blessings: The Penitent Troll
62121,Altar of Blessings: Sacred Buffet Devotee
62122,Tallest Tree in the Forest
62125,Treasures of Zul'Aman
62232,Blacksmithing-on-Demand
62233,Enchanting-on-Demand
62234,Engineering-on-Demand
62235,Inscription-on-Demand
62236,Jewelcrafting-on-Demand
62237,Leatherworking-on-Demand
62238,Tailoring-on-Demand
62239,Dedicated to the Craft: Alchemy
62240,Dedicated to the Craft: Blacksmithing
62241,Dedicated to the Craft: Enchanting
62242,Dedicated to the Craft: Engineering
62243,Dedicated to the Craft: Inscription
62244,Dedicated to the Craft: Jewelcrafting
62245,Dedicated to the Craft: Leatherworking
62246,Dedicated to the Craft: Tailoring
62247,Herbalism-on-Demand
62248,Mining-on-Demand
62249,Skinning-on-Demand
62250,Dedicated to the Craft: Herbalism
62251,Dedicated to the Craft: Mining
62252,Dedicated to the Craft: Skinning
61863,Atal'Aman Discoveries
61912,Anchoring the Defense
61913,A Singular Problem
62057,Midnight: The Highest Peaks
61942,Heritage of the Haranir
61809,Adventurer of the Dawn
62223,Alchemy-on-Demand
61861,"Oh, No You Don't!"
61864,Sojourner of Voidstorm
61843,Quel'Dressed
61858,Light of the Party
62207,Abyss Anglers: Reinforced Joints
62208,Abyss Anglers: Depth Grease
62209,Abyss Anglers: Pahk Trench Fins
62210,Abyss Anglers: Depthdiver's Used Tank
62211,Abyss Anglers: Fathom-Tested Tank
62212,Abyss Anglers: Nalorakk's Breath Tank
62213,Abyss Anglers: Shallows Net
62214,Abyss Anglers: Triple-Thread Net
62217,Abyss Anglers: Idol of the Depths
62218,Abyss Anglers: Even The Best
62219,Abyss Anglers: No Sea Can Hold Me
62220,Abyss Anglers: Proper Procedure
62221,Abyss Anglers: Fresh Depth Nets
62222,Abyss Anglers: Free Transport
61586,Galactic Gala
61739,Sojourner of Harandar
62110,Loremaster of Midnight
62268,Abundance: Professionals Only
62269,Altar of Blessings: Amani Curious
62270,Altar of Blessings: One for Altar
62271,Abyss Anglers: Trench Berserker
62272,Abyss Anglers: Certified Depthdiver
62192,Midnight Diplomat
62193,Midnight Dungeon Damage Dealer
62194,Midnight Dungeon Healer
62195,Midnight Dungeon Tank
62196,Midnight Dungeoneer
61796,Midnight: Journey's End (Season 1)
61797,My Shady Nemesis
62104,Midnight Lore Hunter
62206,Midnight Delver III
61798,Lighting the Dark
61799,Let Me Solo Him: Nullaeus
61800,Midnight Delves: Tier 4 (Season 1)
62185,Ever Painting
62186,The Party Must Go On
61878,Tagged and Bagged
61879,You're It
61880,It's Cold Here in This Shadow
61881,Hide and Peekless
61882,Null and Avoided
61883,Now You Don't See Me...
61886,The Whole Kit and Caboodle
61887,Disguised to the Nines
61801,Midnight Delves: Tier 5 (Season 1)
61802,Midnight Delves: Tier 6 (Season 1)
61803,Midnight Delves: Tier 7 (Season 1)
61936,Aura Farming
61804,Midnight Delves: Tier 8 (Season 1)
61805,Midnight Delves: Tier 9 (Season 1)
61806,Midnight Delves: Tier 10 (Season 1)
61832,Midnight Delves: Tier 1
61835,Midnight Delves: Tier 2
61836,Midnight Delves: Tier 3
62191,Call of the Light
61807,Midnight Delves: Tier 11 (Season 1)
61808,Fabled Let Me Solo Him: Nullaeus
62096,Insurmountable Collection
62386,Light Up the Night
62388,Illicit Rain: Five Stars
62387,It's Nearly Midnight
62403,'Tis But A Scratch
62621,Challenging Sites
62622,Ritual Renown
62400,Craft Your World
62406,All the Things She Said
62511,Void Eradicator: Zul'Aman
62512,Void Bane: Zul'Aman
62829,Abyss Anglers: Don't Know What You Expected
62513,Outstanding in the Field
62521,Ritual Site: Broken Throne
62522,Ritual Site: Daggerspine Point
62523,Ritual Site Mastery: Broken Throne
62524,Ritual Site Challenge: Broken Throne
62525,Ritual Site Extreme: Broken Throne
62526,Ritual Site Mastery: Daggerspine Point
62527,Ritual Site Challenge: Daggerspine Point
62528,Ritual Site Extreme: Daggerspine Point
62385,Staring Into The Void
62529,Ritual Site Starter
62530,Ritual Site Achiever
62531,Ritual Site Adept
62532,Ritual Site Handler
62533,Ritual Site Master
62534,Ritual Site Rogue: Broken Throne
62535,Ritual Site Rogue: Daggerspine Point
62536,Neighborhood Ritual Watch: Broken Throne
62537,Neighborhood Ritual Team: Broken Throne
62538,Neighborhood Ritual Watch: Daggerspine Point
62539,Neighborhood Ritual Team: Daggerspine Point
62540,Challenge: Tendrils
62541,Challenge: Tainted Corpses
62542,Challenge: Manifestations
62543,Challenge: Patrols!
62544,Challenge: Magical Alarm Bells
62545,Challenge: Malevolent Boons
62546,Challenge: Reinforced
62547,Challenge: Embers
62548,Expert Challenge: Tendrils
62549,Expert Challenge: Tainted Corpses
62550,Expert Challenge: Manifestations
62551,Expert Challenge: Patrols!
62552,Expert Challenge: Magical Alarm Bells
62553,Expert Challenge: Malevolent Boons
62554,Expert Challenge: Reinforced
62555,Expert Challenge: Embers
62556,Quick Reflexes
62558,Patrol Ambusher
62559,Malevolence Shrugged
62560,Ember Still Burning
62561,Reinforcement Obliteration
62562,Ritual Site Disruptor
62563,Void Response Team
